NAME,Employee,Direct,Medicare,Medicaid,VA,state,county,noins
"Upshur County, West Virginia",1430,1442,4607,373,331,54,97,0.0
"Webster County, West Virginia",461,281,1849,343,88,54,101,21.0
"Berkeley County, West Virginia",6645,5196,16096,2285,1731,54,3,0.0
"Fayette County, West Virginia",3552,1888,8534,990,675,54,19,124.0
"Iron County, Wisconsin",344,838,1627,197,113,55,51,22.0
"Clark County, Wisconsin",798,2844,5159,880,161,55,19,1.0
"St. Croix County, Wisconsin",3159,5966,11275,1134,258,55,109,85.0
"Oconto County, Wisconsin",1489,2779,7243,638,248,55,83,43.0
"Lincoln County, Wisconsin",1109,3160,5541,654,232,55,69,5.0
"Waupaca County, Wisconsin",1664,4100,9309,1221,442,55,135,0.0
"Barron County, Wisconsin",1754,4585,9204,1473,384,55,5,27.0
"Sawyer County, Wisconsin",888,1742,3986,382,132,55,113,0.0
"Green Lake County, Wisconsin",807,2015,3838,337,106,55,47,10.0
"Price County, Wisconsin",532,1700,3197,463,150,55,99,34.0
"Marquette County, Wisconsin",732,1498,3643,364,156,55,77,0.0
"Marinette County, Wisconsin",1752,3760,8970,1063,291,55,75,4.0
"Milwaukee County, Wisconsin",39358,33640,118007,22162,3101,55,79,10.0
"Shelby County, Missouri",198,467,1111,141,72,29,205,1080.0
"Webster County, Missouri",1063,2220,5706,682,434,29,225,0.0
"Atchison County, Missouri",242,616,1244,98,66,29,5,32.0
"Bates County, Missouri",588,1330,2949,312,91,29,13,0.0
"Benton County, Missouri",1247,2391,5589,522,459,29,15,5.0
"Carter County, Missouri",143,493,1154,148,30,29,35,33.0
"Dade County, Missouri",317,497,1603,167,55,29,57,14.0
"Racine County, Wisconsin",10046,10274,29959,3614,883,55,101,20.0
"Winnebago County, Wisconsin",5641,10696,25970,2897,1051,55,139,42.0
"Forest County, Wisconsin",379,997,1914,226,59,55,41,15.0
"Green County, Wisconsin",1642,3236,6184,738,68,55,45,4.0
"Rusk County, Wisconsin",448,1673,3188,450,136,55,107,24.0
"Shawano County, Wisconsin",1255,3268,8016,805,309,55,115,14.0
"Langlade County, Wisconsin",888,2187,4329,541,279,55,67,2.0
"Outagamie County, Wisconsin",5152,10639,25084,2250,892,55,87,7.0
"Vernon County, Wisconsin",959,2670,5421,723,235,55,123,19.0
"Columbia County, Wisconsin",2701,4440,9449,1001,394,55,21,60.0
"Kewaunee County, Wisconsin",579,1659,3806,497,145,55,61,11.0
"Brown County, Wisconsin",7159,14050,36032,3577,1626,55,9,6.0
"Eau Claire County, Wisconsin",4032,8146,15201,2181,684,55,35,86.0
"Oneida County, Wisconsin",2367,4026,8647,854,367,55,85,38.0
"Polk County, Wisconsin",1659,4187,8282,955,314,55,95,7.0
"Washburn County, Wisconsin",816,1871,3868,422,164,55,129,5.0
"Waukesha County, Wisconsin",20379,29380,68845,5791,1971,55,133,1.0
"Walworth County, Wisconsin",4403,8077,16838,1528,455,55,127,108.0
"Crawford County, Wisconsin",657,1710,3464,507,202,55,23,25.0
"Juneau County, Wisconsin",1259,2356,5045,723,368,55,57,0.0
"Sauk County, Wisconsin",2573,5673,10829,1259,382,55,111,32.0
"Washington County, Wisconsin",5946,9845,22590,1813,615,55,131,30.0
"Chippewa County, Wisconsin",2238,6139,10752,1250,442,55,17,35.0
"Dane County, Wisconsin",29116,28673,66867,6608,2964,55,25,18.0
"Douglas County, Wisconsin",2053,3725,7382,979,347,55,31,359.0
"Jackson County, Wisconsin",930,1816,3586,446,210,55,53,7.0
"Iowa County, Wisconsin",1121,2137,4009,409,147,55,49,7.0
"Ozaukee County, Wisconsin",4904,6505,16101,1190,359,55,89,6.0
"Portage County, Wisconsin",2864,5877,11033,1081,381,55,97,39.0
"Rock County, Wisconsin",8879,11435,24910,3033,878,55,105,15.0
"Taylor County, Wisconsin",624,2087,3619,520,101,55,119,73.0
"Adams County, Wisconsin",1470,2617,5646,647,273,55,1,4.0
"Bayfield County, Wisconsin",1037,1921,3925,408,222,55,7,12.0
"Monroe County, Wisconsin",1860,2621,6917,948,849,55,81,11.0
"Wood County, Wisconsin",2618,7996,14045,1726,502,55,141,40.0
"Ashland County, Wisconsin",521,1169,2774,447,139,55,3,14.0
"Florence County, Wisconsin",221,387,1037,143,53,55,37,1.0
"Jefferson County, Wisconsin",3952,6450,13313,1811,432,55,55,0.0
"Campbell County, Wyoming",764,1823,4160,426,299,56,5,7.0
"Lincoln County, Wyoming",709,1142,2993,95,199,56,23,38.0
"Natrona County, Wyoming",2979,5069,10930,1584,543,56,25,2.0
"Converse County, Wyoming",526,922,2219,140,123,56,9,6.0
"Niobrara County, Wyoming",56,303,540,102,18,56,27,0.0
"Sweetwater County, Wyoming",1610,1794,4683,512,150,56,37,0.0
"Warren County, Tennessee",1057,2774,6747,1103,453,47,177,26.0
"Washington County, Tennessee",5389,7961,21547,2745,2644,47,179,29.0
"Weakley County, Tennessee",1827,2131,5582,786,419,47,183,29.0
"Benton County, Tennessee",885,1230,3724,626,182,47,5,34.0
"Bledsoe County, Tennessee",488,975,2573,378,98,47,7,19.0
"Campbell County, Tennessee",1533,3194,7615,1388,387,47,13,0.0
"Cannon County, Tennessee",655,906,2470,467,153,47,15,0.0
"Houston County, Tennessee",419,533,1561,292,199,47,83,10.0
"Maury County, Tennessee",4502,4913,13488,1560,923,47,119,0.0
"Polk County, Texas",1927,2617,8443,873,577,48,373,0.0
"Refugio County, Texas",408,508,1421,116,72,48,391,5.0
"Van Zandt County, Texas",3071,3110,10485,1345,487,48,467,0.0
"Caldwell County, Texas",1865,1169,5216,645,511,48,55,45.0
"Wilbarger County, Texas",879,820,2245,421,159,48,487,116.0
"Martin County, Texas",197,178,624,69,48,48,317,0.0
"Linn County, Missouri",548,1131,2337,192,131,29,115,16.0
"Howell County, Missouri",1193,2512,7213,1240,490,29,91,0.0
"Johnson County, Missouri",1588,2405,5962,403,1086,29,101,76.0
"Laclede County, Missouri",1360,2178,5979,882,789,29,105,32.0
"Maries County, Missouri",616,454,1815,195,217,29,125,0.0
"Phelps County, Missouri",1957,1942,6669,684,986,29,161,0.0
"Platte County, Missouri",4650,6327,13720,570,961,29,165,10.0
"St. Francois County, Missouri",2981,3766,9839,911,506,29,187,50.0
"St. Louis city, Missouri",10099,8420,37694,7711,1253,29,510,44.0
"Andrew County, Missouri",666,1243,3091,340,187,29,3,452.0
"Butler County, Missouri",1792,2869,7511,1207,691,29,23,0.0
"Carroll County, Missouri",338,835,1790,126,83,29,33,8.0
"Daviess County, Missouri",427,813,1640,127,70,29,61,0.0
"Holt County, Missouri",203,447,998,99,37,29,87,10.0
"Marion County, Missouri",1184,1683,4558,561,236,29,127,0.0
"Osage County, Missouri",701,654,2171,128,177,29,151,24.0
"Ripley County, Missouri",336,1081,2736,559,211,29,181,15.0
"Warren County, Missouri",1846,1935,5894,434,408,29,219,0.0
"Washington County, Missouri",711,1073,3838,584,246,29,221,0.0
"Christian County, Missouri",2884,5087,12690,1222,1223,29,43,0.0
"DeKalb County, Missouri",377,945,1772,197,85,29,63,3.0
"Harrison County, Missouri",456,872,1749,210,156,29,81,0.0
"Lafayette County, Missouri",1549,2545,5668,326,355,29,107,0.0
"Adair County, Missouri",795,1473,3374,361,128,29,1,44.0
"Scotland County, Missouri",133,374,771,69,33,29,199,11.0
"Sullivan County, Missouri",250,374,1058,135,36,29,211,28.0
"Clark County, Missouri",121,616,1276,180,48,29,45,63.0
"Jasper County, Missouri",3746,6664,17265,1973,967,29,97,45.0
"Lewis County, Missouri",410,683,1637,198,51,29,111,156.0
"McDonald County, Missouri",537,871,3318,386,247,29,119,11.0
"Perry County, Missouri",814,1362,3229,391,189,29,157,40.0
"Polk County, Missouri",1099,2160,5249,601,405,29,167,6.0
"Ray County, Missouri",1423,1584,3727,385,180,29,177,49.0
"Hill County, Montana",400,1061,2262,272,69,30,41,70.0
"Chouteau County, Montana",101,397,1093,115,62,30,15,0.0
"Lincoln County, Montana",1146,1940,5216,407,306,30,53,1.0
"Park County, Montana",822,1737,3360,343,83,30,67,20.0
"Treasure County, Montana",40,111,192,27,2,30,103,16.0
"Blaine County, Montana",114,382,934,146,41,30,5,0.0
"Sweet Grass County, Montana",137,723,1084,31,53,30,97,7.0
"Teton County, Montana",256,711,1333,91,55,30,99,2.0
"Prairie County, Montana",39,98,331,22,5,30,79,0.0
"Glacier County, Montana",171,280,1494,214,29,30,35,0.0
"Fallon County, Montana",107,266,441,62,11,30,25,39.0
"Golden Valley County, Montana",34,72,177,4,6,30,37,0.0
"Silver Bow County, Montana",1575,2409,6044,702,342,30,93,0.0
"Stillwater County, Montana",343,1094,2035,171,73,30,95,14.0
"Jefferson County, Montana",788,782,2358,97,237,30,43,0.0
"Granite County, Montana",157,409,937,34,108,30,39,0.0
"Wheatland County, Montana",40,203,406,37,11,30,107,0.0
"Madison County, Montana",758,694,2315,90,116,30,57,0.0
"Sheridan County, Montana",99,381,757,64,30,30,91,20.0
"Carter County, Montana",21,144,283,11,17,30,11,0.0
"Big Horn County, Montana",314,516,1399,111,36,30,3,0.0
"Lake County, Montana",1257,2741,6201,552,337,30,47,56.0
"Lewis and Clark County, Montana",3214,4138,11686,1270,1133,30,49,24.0
"Pondera County, Montana",233,567,1144,132,68,30,73,43.0
"Yellowstone County, Montana",6380,10743,24792,2653,1807,30,111,2.0
"Missoula County, Montana",4721,7036,16944,1848,720,30,63,15.0
"Yoakum County, Texas",396,132,854,45,47,48,501,13.0
"Hale County, Texas",819,1415,4073,750,263,48,189,23.0
"Shelby County, Texas",989,1300,4142,319,362,48,419,32.0
"Red River County, Texas",712,899,2691,331,74,48,387,56.0
"Runnels County, Texas",672,663,1950,201,94,48,399,0.0
"Sutton County, Texas",155,236,637,72,26,48,435,10.0
"Tom Green County, Texas",5888,5203,16873,2292,2708,48,451,14.0
"Victoria County, Texas",4407,3199,13630,1759,917,48,469,54.0
"Wharton County, Texas",1952,1923,6490,1101,252,48,481,61.0
"Wichita County, Texas",5796,5459,17572,2557,3936,48,485,104.0
"Borden County, Texas",73,33,162,15,15,48,33,28.0
"Marion County, Texas",466,1085,2460,226,141,48,315,0.0
"Maverick County, Texas",759,655,6364,3180,45,48,323,14.0
"Grayson County, Texas",7612,6456,21461,2176,1892,48,181,69.0
"Live Oak County, Texas",315,701,2290,351,98,48,297,255.0
"Palo Pinto County, Texas",1139,1842,5279,655,392,48,363,20.0
"Karnes County, Texas",663,663,1989,298,111,48,255,42.0
"DeWitt County, Texas",1310,1003,3427,394,163,48,123,2.0
"Callahan County, Texas",797,1065,2744,262,357,48,59,37.0
"Cass County, Texas",1468,2601,5964,732,397,48,67,16.0
"Gregg County, Texas",4423,6625,17174,2207,1455,48,183,88.0
"Madison County, Texas",688,450,1892,335,108,48,313,83.0
"Lubbock County, Texas",13554,11017,34829,4973,2796,48,303,19.0
"Kaufman County, Texas",4685,3396,13492,1276,868,48,257,216.0
"Kendall County, Texas",3093,2376,7754,556,1305,48,259,143.0
"Floyd County, Texas",213,447,1031,181,54,48,153,49.0
"Bailey County, Texas",302,318,932,129,98,48,17,0.0
"Chambers County, Texas",1447,1073,4271,221,50,48,71,0.0
"Bell County, Texas",12306,10356,34370,4460,9544,48,27,16.0
"Cameron County, Texas",8151,8869,50977,16184,2185,48,61,346.0
"Deaf Smith County, Texas",344,670,2074,456,15,48,117,1857.0
"El Paso County, Texas",18792,14136,91693,28577,10304,48,141,84.0
"La Salle County, Texas",274,482,1261,311,30,48,283,2764.0
"Terrell County, Texas",85,128,270,4,7,48,443,2.0
"Tyler County, Texas",1201,1456,4426,388,130,48,457,0.0
"Wheeler County, Texas",245,377,923,91,31,48,483,15.0
"Archer County, Texas",400,715,1637,111,151,48,9,34.0
"Brewster County, Texas",827,631,1908,181,187,48,43,0.0
"Hidalgo County, Texas",13970,16637,84187,33410,4036,48,215,17.0
"Smith County, Texas",10522,15321,34784,4371,2610,48,423,4253.0
"Crockett County, Texas",158,0,479,11,0,48,105,267.0
"Haskell County, Texas",265,368,1150,186,13,48,207,0.0
"Howard County, Texas",1416,1192,4205,456,271,48,227,39.0
"Mills County, Texas",257,761,1389,118,172,48,333,14.0
"Montague County, Texas",1006,1871,4077,484,99,48,337,13.0
"Panola County, Texas",1159,1582,4114,320,416,48,365,33.0
"Sabine County, Texas",963,1243,3078,231,237,48,403,0.0
"Sherman County, Texas",98,197,378,11,18,48,421,0.0
"Swisher County, Texas",354,445,1277,170,28,48,437,0.0
"Hunt County, Texas",4397,3909,14087,1446,944,48,231,0.0
"Camp County, Texas",601,1036,2264,364,158,48,63,55.0
"Hansford County, Texas",176,320,769,142,58,48,195,30.0
"Guadalupe County, Texas",5857,4878,20105,2220,4945,48,187,0.0
"Clay County, Texas",644,828,2224,155,190,48,77,310.0
"Hartley County, Texas",133,261,757,54,21,48,205,86.0
"Reagan County, Texas",65,76,271,18,28,48,383,10.0
"Hill County, Texas",1689,1941,6841,605,534,48,217,0.0
"Limestone County, Texas",1455,1175,4001,516,368,48,293,75.0
"Nacogdoches County, Texas",3049,2206,8652,1067,379,48,347,13.0
"Parmer County, Texas",235,470,1223,213,33,48,369,114.0
"Parker County, Texas",5985,5614,19333,1979,2178,48,367,7.0
"Ravalli County, Montana",2687,4680,10437,1199,640,30,81,101.0
"Valley County, Montana",321,738,1606,239,152,30,105,13.0
"Cascade County, Montana",3225,5432,14411,1676,2552,30,13,14.0
"Fergus County, Montana",495,1210,2501,236,201,30,27,13.0
"Garfield County, Montana",19,151,239,19,4,30,33,18.0
"Mineral County, Montana",143,417,1150,130,29,30,61,0.0
"Petroleum County, Montana",4,61,101,12,6,30,69,0.0
"Powell County, Montana",207,485,1189,111,55,30,77,0.0
"Sanders County, Montana",623,1243,3371,236,237,30,89,13.0
"Wibaux County, Montana",68,93,227,18,7,30,109,9.0
"Gallatin County, Montana",3754,5079,12649,808,860,30,31,0.0
"Meagher County, Montana",34,149,433,39,12,30,59,80.0
"Carbon County, Montana",485,1308,2542,169,100,30,9,0.0
"Beaverhead County, Montana",527,839,1854,270,107,30,1,0.0
"Flathead County, Montana",4786,7168,17930,1788,1324,30,29,8.0
"Musselshell County, Montana",196,368,1204,77,92,30,65,61.0
"Harlan County, Nebraska",151,380,784,42,64,31,83,3.0
"York County, Nebraska",530,1275,2498,271,123,31,185,3.0
"Buffalo County, Nebraska",1583,3252,6350,519,330,31,19,0.0
"Colfax County, Nebraska",212,609,1259,155,34,31,37,11.0
"Hitchcock County, Nebraska",148,373,663,73,49,31,87,0.0
"Platte County, Nebraska",1393,2535,5392,618,146,31,141,0.0
"Polk County, Nebraska",172,538,1039,78,35,31,143,0.0
"Box Butte County, Nebraska",265,904,1694,255,48,31,13,6.0
"Brown County, Nebraska",78,399,779,69,62,31,17,0.0
"Sheridan County, Nebraska",178,653,1268,133,41,31,161,0.0
"Lancaster County, Nebraska",11466,18369,40064,3904,3188,31,109,4.0
"Nuckolls County, Nebraska",251,607,1037,107,33,31,129,198.0
"Banner County, Nebraska",27,68,144,4,0,31,7,0.0
"Frontier County, Nebraska",107,365,630,66,6,31,63,0.0
"Douglas County, Nebraska",18568,24689,65883,7353,3584,31,55,10.0
"Richardson County, Nebraska",288,925,1766,235,64,31,147,339.0
"Holt County, Nebraska",189,1332,2042,188,56,31,89,0.0
"Furnas County, Nebraska",230,527,1053,102,39,31,65,0.0
"Saline County, Nebraska",349,896,1858,258,68,31,151,0.0
"Thurston County, Nebraska",164,317,784,104,16,31,173,2.0
"Washington County, Nebraska",767,1603,3409,341,70,31,177,7.0
"Cherry County, Nebraska",160,597,1106,130,0,31,31,0.0
"Dodge County, Nebraska",1279,3178,6343,653,286,31,53,0.0
"Garden County, Nebraska",65,182,477,49,15,31,69,34.0
"Morrill County, Nebraska",68,260,849,91,21,31,123,0.0
"Nemaha County, Nebraska",316,556,1306,126,118,31,127,0.0
"Thomas County, Nebraska",9,54,137,11,0,31,171,0.0
"Dakota County, Nebraska",455,1158,2469,293,114,31,43,0.0
"Antelope County, Nebraska",159,842,1388,163,27,31,3,20.0
"Chase County, Nebraska",145,412,753,59,16,31,29,0.0
"Clay County, Nebraska",239,630,1111,86,70,31,35,0.0
"Custer County, Nebraska",370,988,2223,230,247,31,41,23.0
"Franklin County, Nebraska",120,327,732,95,29,31,61,21.0
"Hamilton County, Nebraska",211,1013,1676,143,121,31,81,0.0
"Jefferson County, Nebraska",236,804,1556,171,69,31,95,0.0
"Keith County, Nebraska",420,1160,2079,182,95,31,101,15.0
"Loup County, Nebraska",12,59,144,27,3,31,115,4.0
"Perkins County, Nebraska",85,288,629,66,29,31,135,0.0
"Saunders County, Nebraska",977,1573,3640,413,240,31,155,0.0
"Scotts Bluff County, Nebraska",985,2268,6252,919,264,31,157,10.0
"Keya Paha County, Nebraska",29,108,183,7,9,31,103,0.0
"Kimball County, Nebraska",111,271,809,63,57,31,105,0.0
"Lincoln County, Nebraska",1893,2188,6276,829,367,31,111,0.0
"Presidio County, Texas",220,219,1532,721,0,48,377,17.0
"Val Verde County, Texas",1434,1167,6474,1738,599,48,465,68.0
"Culberson County, Texas",55,17,249,98,0,48,109,119.0
"Ector County, Texas",4837,3407,14218,2350,525,48,135,78.0
"Garza County, Texas",335,203,771,138,20,48,169,150.0
"Glasscock County, Texas",27,18,144,0,0,48,173,0.0
"Grimes County, Texas",1334,1105,4204,511,162,48,185,0.0
"Collin County, Texas",32025,31281,93680,8641,6045,48,85,57.0
"Angelina County, Texas",3466,4277,12753,1809,644,48,5,2428.0
"Cottle County, Texas",106,115,338,80,32,48,101,77.0
"Hays County, Texas",8554,6467,21979,2003,2212,48,209,0.0
"Brazoria County, Texas",14538,10043,37609,4499,1596,48,39,36.0
"Donley County, Texas",173,308,704,77,30,48,129,1285.0
"Atascosa County, Texas",1547,1749,6489,1055,722,48,13,5.0
"Nolan County, Texas",772,706,2421,305,207,48,353,129.0
"Hudspeth County, Texas",82,134,669,253,28,48,229,0.0
"Ward County, Texas",577,405,1406,137,0,48,475,0.0
"Harrison County, Texas",3132,3367,10123,979,673,48,203,86.0
"Menard County, Texas",155,202,637,74,85,48,327,70.0
"Fayette County, Texas",2138,1807,5606,567,258,48,149,0.0
"Williamson County, Texas",23358,20842,60165,5874,7449,48,491,49.0
"Hutchinson County, Texas",1101,1281,3327,320,253,48,233,1169.0
"Morris County, Texas",593,1151,2516,193,57,48,343,0.0
"Orange County, Texas",3694,4355,12453,1368,672,48,361,9.0
"Winkler County, Texas",364,272,864,74,28,48,495,27.0
"Harris County, Texas",131184,99460,427234,70322,14833,48,201,0.0
"Burnet County, Texas",3417,3793,9868,613,1153,48,53,15817.0
"Gillespie County, Texas",2486,2860,7378,315,586,48,171,64.0
"Dallas County, Texas",72836,66851,246479,40878,10958,48,113,60.0
"McMullen County, Texas",85,50,138,20,7,48,311,6778.0
"Young County, Texas",912,1452,3419,378,241,48,503,0.0
"Johnson County, Texas",6439,4692,21290,1816,1420,48,251,0.0
"Hopkins County, Texas",1866,1766,6251,673,354,48,223,121.0
"Ochiltree County, Texas",270,304,967,62,76,48,357,63.0
"Knox County, Texas",228,215,550,112,36,48,275,14.0
"McLennan County, Texas",12635,11569,32817,3866,2975,48,309,16.0
"Concho County, Texas",210,180,586,44,9,48,95,196.0
"Edwards County, Texas",94,154,585,156,0,48,137,3.0
"Eastland County, Texas",915,1673,3804,699,293,48,133,0.0
"Jeff Davis County, Texas",261,180,733,97,25,48,243,0.0
"Jim Hogg County, Texas",157,252,744,205,42,48,247,0.0
"Montgomery County, Texas",23948,17824,68829,6429,3557,48,339,0.0
"Dimmit County, Texas",278,240,1671,367,27,48,127,767.0
"Webb County, Texas",4711,3176,23003,9148,777,48,479,0.0
"Armstrong County, Texas",76,99,378,28,16,48,11,1070.0
"Castro County, Texas",211,504,1070,67,29,48,69,0.0
"Kleberg County, Texas",995,1129,3715,828,553,48,273,18.0
"Cooke County, Texas",2561,2480,6908,640,341,48,97,79.0
"Crosby County, Texas",221,313,1008,121,28,48,107,1.0
"Fisher County, Texas",340,294,869,140,45,48,151,0.0
"Duval County, Texas",766,244,1896,529,118,48,131,0.0
"Blanco County, Texas",902,963,2598,230,285,48,31,0.0
"Jasper County, Texas",1751,2130,6546,729,330,48,241,14.0
"Jefferson County, Texas",10919,10104,33381,3672,1324,48,245,21.0
"Kinney County, Texas",100,204,884,143,183,48,271,486.0
"Oldham County, Texas",121,87,303,23,3,48,359,0.0
"Lamb County, Texas",343,765,2013,380,50,48,279,0.0
"Lipscomb County, Texas",151,271,532,32,7,48,295,0.0
"McCulloch County, Texas",432,579,1635,248,154,48,307,0.0
"Mason County, Texas",301,418,1021,77,97,48,319,0.0
"Dickens County, Texas",189,175,511,96,23,48,125,0.0
"Pierce County, Nebraska",123,679,1215,136,42,31,139,0.0
"Sioux County, Nebraska",45,138,267,16,18,31,165,15.0
"Burt County, Nebraska",268,640,1421,166,35,31,21,0.0
"Cass County, Nebraska",1477,1510,4135,297,393,31,25,10.0
"Cuming County, Nebraska",230,943,1734,129,20,31,39,3.0
"Dixon County, Nebraska",230,515,1074,86,38,31,51,13.0
"Dundy County, Nebraska",48,272,381,29,0,31,57,0.0
"Grant County, Nebraska",34,95,151,9,2,31,75,0.0
"Greeley County, Nebraska",79,345,573,48,10,31,77,0.0
"Hall County, Nebraska",1928,3945,7990,768,365,31,79,0.0
"Hayes County, Nebraska",7,107,166,12,3,31,85,160.0
"Otoe County, Nebraska",411,1471,2834,291,148,31,131,0.0
"Red Willow County, Nebraska",307,1146,2027,200,143,31,145,11.0
"Cedar County, Nebraska",139,1104,1645,73,43,31,27,0.0
"Dawes County, Nebraska",465,730,1500,207,73,31,45,0.0
"Johnson County, Nebraska",148,443,854,128,15,31,97,0.0
"Cheyenne County, Nebraska",253,797,1659,206,22,31,33,0.0
"Dawson County, Nebraska",708,1559,3337,440,150,31,47,2.0
"Garfield County, Nebraska",72,316,511,46,13,31,71,41.0
"McPherson County, Nebraska",28,67,106,3,2,31,117,0.0
"Nance County, Nebraska",123,418,650,49,4,31,125,1.0
"Stanton County, Nebraska",158,513,945,90,34,31,167,0.0
"Valley County, Nebraska",178,652,1006,91,39,31,175,0.0
"Churchill County, Nevada",1312,1289,4260,384,787,32,1,1.0
"Douglas County, Nevada",4098,5109,12831,689,1126,32,5,110.0
"Pershing County, Nevada",142,428,914,98,6,32,27,64.0
"Eureka County, Nevada",51,111,335,24,8,32,11,0.0
"Humboldt County, Nevada",711,674,2109,182,54,32,13,0.0
"White Pine County, Nevada",401,523,1551,129,22,32,33,9.0
"Elko County, Nevada",1904,1544,5032,658,195,32,7,0.0
"Nye County, Nevada",3060,3417,12782,1294,1461,32,23,91.0
"Storey County, Nevada",304,254,1134,142,71,32,29,103.0
"Clark County, Nevada",83127,68038,294868,38821,28924,32,3,0.0
"Lyon County, Nevada",2855,3217,11005,940,917,32,19,5754.0
"Cheshire County, New Hampshire",4654,5104,13944,999,746,33,5,69.0
"Grafton County, New Hampshire",5902,5634,16789,1336,881,33,9,3.0
"Rockingham County, New Hampshire",21185,18482,49700,3060,3790,33,15,36.0
"Sullivan County, New Hampshire",2503,2820,8396,719,559,33,19,65.0
"Hillsborough County, New Hampshire",21346,22664,57371,4488,3884,33,11,70.0
"Coos County, New Hampshire",1500,3016,6796,821,327,33,7,261.0
"Carroll County, New Hampshire",4161,5455,12193,465,824,33,3,27.0
"Mercer County, New Jersey",28020,12882,49843,6727,1681,34,21,3.0
"Cumberland County, New Jersey",7864,6240,21004,3351,823,34,11,285.0
"Somerset County, New Jersey",20540,14643,45698,4425,747,34,35,95.0
"Ocean County, New Jersey",56496,46079,127696,9540,4482,34,29,566.0
"Atlantic County, New Jersey",16459,14246,43565,5996,2129,34,1,338.0
"Middlesex County, New Jersey",47475,32024,110402,16173,1504,34,23,633.0
"Salem County, New Jersey",4558,3994,10764,1512,320,34,33,1778.0
"Cape May County, New Jersey",9839,8791,22698,1920,747,34,9,44.0
"Camden County, New Jersey",29381,23822,71970,10060,2358,34,7,56.0
"Union County, New Jersey",28366,18323,71044,13386,1078,34,39,562.0
"Hudson County, New Jersey",21577,12974,70399,19540,535,34,17,1536.0
"Hunterdon County, New Jersey",9608,7414,21224,1497,452,34,19,2015.0
"Morris County, New Jersey",35759,26695,75461,6681,1221,34,27,28.0
"Hidalgo County, New Mexico",274,171,873,162,77,35,23,735.0
"McKinley County, New Mexico",1348,771,8087,3341,249,35,31,0.0
"Sandoval County, New Mexico",8257,5149,23138,3287,2762,35,43,246.0
"Grant County, New Mexico",2351,1133,6868,756,573,35,17,255.0
"Curry County, New Mexico",1465,1653,5790,1013,1212,35,9,57.0
"Lee County, Texas",1051,995,2959,284,151,48,287,14.0
"Tarrant County, Texas",66694,49326,207022,23602,19934,48,439,0.0
"Anderson County, Texas",2258,2599,7291,520,484,48,1,4231.0
"Ellis County, Texas",6762,6313,20638,2066,1406,48,139,6.0
"Jackson County, Texas",899,875,2405,146,125,48,239,234.0
"Kerr County, Texas",4865,4940,13323,754,1685,48,265,13.0
"Milam County, Texas",1378,1758,4529,655,374,48,331,25.0
"Comanche County, Texas",850,1274,3087,266,177,48,93,60.0
"Falls County, Texas",843,907,2815,480,259,48,145,11.0
"Brooks County, Texas",222,494,1022,237,117,48,47,77.0
"Austin County, Texas",1833,1493,5189,454,151,48,15,19.0
"Kenedy County, Texas",45,0,117,77,0,48,261,53.0
"Colorado County, Texas",1221,1465,4327,336,165,48,89,0.0
"San Patricio County, Texas",2041,2625,9228,1349,639,48,409,13.0
"Randall County, Texas",7014,6607,18732,1461,1669,48,381,18.0
"San Saba County, Texas",403,568,1341,221,46,48,411,42.0
"Schleicher County, Texas",219,114,548,46,16,48,413,5.0
"Zavala County, Texas",359,161,1612,729,62,48,507,0.0
"Calhoun County, Texas",1090,1148,3497,431,141,48,57,7.0
"Foard County, Texas",53,130,298,21,0,48,155,0.0
"Goliad County, Texas",382,364,1612,191,116,48,175,0.0
"Hamilton County, Texas",552,785,1836,204,67,48,193,0.0
"Mitchell County, Texas",396,337,1175,251,90,48,335,0.0
"Titus County, Texas",1342,1491,3961,292,199,48,449,0.0
"Lavaca County, Texas",1283,1830,4216,325,148,48,285,151.0
"Terry County, Texas",572,537,1736,454,71,48,445,16.0
"Wise County, Texas",2222,3672,9396,647,780,48,497,17.0
"Matagorda County, Texas",1511,1752,5435,873,265,48,321,85.0
"Pecos County, Texas",733,416,1808,319,82,48,371,176.0
"Rockwall County, Texas",3941,3856,10939,961,989,48,397,53.0
"Taylor County, Texas",6446,5514,18154,2194,3183,48,441,126.0
"Throckmorton County, Texas",105,130,393,34,20,48,447,142.0
"Walker County, Texas",5124,1207,8069,772,454,48,471,5.0
"Wood County, Texas",2836,4728,11282,1045,846,48,499,26.0
"Aransas County, Texas",2125,2227,6441,635,635,48,7,37.0
"Cochran County, Texas",41,113,451,100,14,48,79,0.0
"Coke County, Texas",181,332,887,112,69,48,81,0.0
"Coryell County, Texas",2512,1975,6904,849,2769,48,99,1.0
"Hemphill County, Texas",190,222,496,6,42,48,211,50.0
"Moore County, Texas",690,632,2074,332,35,48,341,0.0
"Potter County, Texas",3890,3676,12968,2190,733,48,375,39.0
"San Augustine County, Texas",649,773,1991,288,138,48,405,248.0
"Shackelford County, Texas",170,301,624,50,29,48,417,10.0
"Starr County, Texas",888,592,6747,3827,29,48,427,0.0
"Upton County, Texas",133,149,531,64,10,48,461,338.0
"Brown County, Texas",2338,2046,6826,947,495,48,49,28.0
"Hall County, Texas",169,205,631,102,21,48,191,29.0
"Franklin County, Texas",628,818,2261,342,75,48,159,2.0
"Frio County, Texas",335,566,2323,603,203,48,163,0.0
"Lampasas County, Texas",1297,1482,3664,440,1004,48,281,62.0
"Orleans County, Vermont",1341,1870,5538,1037,411,50,19,12.0
