NAME,Employee,Direct,Medicare,Medicaid,VA,state,county,noins
"Asotin County, Washington",2033,325,11,2410,39,53,3,17.0
"Adams County, Washington",1560,370,39,5247,30,53,1,220.0
"Garfield County, Washington",339,19,0,205,41,53,23,275.0
"Mason County, Washington",5620,655,40,7121,402,53,45,30.0
"Skagit County, Washington",13127,2378,157,13343,1498,53,57,352.0
"Stevens County, Washington",3710,625,93,5435,287,53,65,664.0
"Spokane County, Washington",56811,7239,463,54883,5832,53,63,742.0
"Lincoln County, Washington",918,107,13,1309,43,53,43,2761.0
"Chelan County, Washington",8117,2081,76,10334,408,53,7,84.0
"Jefferson County, Washington",1496,464,23,2154,145,53,31,663.0
"Kitsap County, Washington",33065,3344,381,16022,11715,53,35,157.0
"King County, Washington",303725,38390,2131,137173,3356,53,33,1874.0
"Pacific County, Washington",1483,203,4,1887,84,53,49,9786.0
"Pend Oreille County, Washington",1164,30,22,1519,82,53,51,345.0
"San Juan County, Washington",983,443,3,922,21,53,55,136.0
"Skamania County, Washington",1302,77,0,1163,2,53,59,122.0
"Whitman County, Washington",6725,1190,62,2557,171,53,75,0.0
"Yakima County, Washington",22004,7635,988,48899,579,53,77,237.0
"Clallam County, Washington",5476,870,14,6872,490,53,9,3551.0
"Cowlitz County, Washington",12708,1326,180,12920,207,53,15,790.0
"Ferry County, Washington",476,41,7,869,27,53,19,494.0
"Lewis County, Washington",8200,771,138,8770,354,53,41,62.0
"Douglas County, Washington",4520,363,5,7011,31,53,17,713.0
"Island County, Washington",6174,1235,28,4415,5867,53,29,256.0
"Pierce County, Washington",114005,12044,1239,80102,23018,53,53,524.0
"Franklin County, Washington",11631,1117,81,18677,222,53,21,5576.0
"Walla Walla County, Washington",6762,731,2,7128,227,53,71,1423.0
"Whatcom County, Washington",24649,3863,82,18461,1103,53,73,456.0
"Grant County, West Virginia",1313,100,16,968,0,54,23,1960.0
"Hampshire County, West Virginia",1884,113,13,2305,168,54,27,123.0
"Brooke County, West Virginia",2466,325,29,1836,126,54,9,386.0
"Doddridge County, West Virginia",945,22,0,690,18,54,17,128.0
"Hardy County, West Virginia",1523,144,0,1441,0,54,31,108.0
"Marion County, West Virginia",6534,480,328,5046,128,54,49,51.0
"Mingo County, West Virginia",1901,114,43,3965,0,54,59,219.0
"Hancock County, West Virginia",3013,195,0,2936,12,54,29,16.0
"Marshall County, West Virginia",3941,356,19,2069,45,54,51,220.0
"Nicholas County, West Virginia",2457,95,0,2848,201,54,67,392.0
"Tucker County, West Virginia",596,49,20,556,6,54,93,126.0
"Tyler County, West Virginia",923,70,3,835,8,54,95,22.0
"Roane County, West Virginia",1353,165,22,1765,52,54,87,56.0
"Taylor County, West Virginia",1818,158,57,1674,9,54,91,58.0
"Wood County, West Virginia",9208,911,163,9388,226,54,107,81.0
"Gilmer County, West Virginia",821,14,0,408,14,54,21,314.0
"Mason County, West Virginia",3259,224,18,2590,58,54,53,194.0
"Monroe County, West Virginia",1204,72,15,1470,28,54,63,126.0
"Pleasants County, West Virginia",777,138,11,608,0,54,73,150.0
"Cabell County, West Virginia",10493,918,239,9041,208,54,11,3.0
"Jefferson County, West Virginia",8601,795,39,3947,582,54,37,526.0
"Logan County, West Virginia",3052,44,0,3848,49,54,45,391.0
"Pendleton County, West Virginia",495,107,20,691,4,54,71,379.0
"Harrison County, West Virginia",7766,733,146,6903,50,54,33,48.0
"Ohio County, West Virginia",4950,433,94,3313,35,54,69,588.0
"Calhoun County, West Virginia",675,49,11,814,0,54,13,158.0
"Morgan County, West Virginia",2001,229,25,1170,175,54,65,13.0
"Raleigh County, West Virginia",6785,738,28,9005,194,54,81,261.0
"Putnam County, West Virginia",8867,513,12,3762,534,54,79,828.0
"Barbour County, West Virginia",1618,293,34,1918,30,54,1,362.0
"McDowell County, West Virginia",964,25,24,3085,61,54,47,20.0
"Wayne County, West Virginia",3736,382,43,4700,79,54,99,42.0
"Jackson County, West Virginia",3575,172,4,2999,119,54,35,650.0
"Mercer County, West Virginia",4851,291,184,7704,262,54,55,133.0
"Upshur County, West Virginia",2549,226,31,2909,71,54,97,444.0
"Webster County, West Virginia",339,9,4,1433,0,54,101,162.0
"Berkeley County, West Virginia",15783,1105,9,11438,980,54,3,55.0
"Fayette County, West Virginia",3883,220,116,5785,21,54,19,887.0
"Iron County, Wisconsin",330,36,9,465,6,55,51,156.0
"Clark County, Wisconsin",4084,583,37,2909,53,55,19,36.0
"St. Croix County, Wisconsin",18324,1786,49,3795,365,55,109,3521.0
"Oconto County, Wisconsin",5105,533,38,2526,74,55,83,716.0
"Lincoln County, Wisconsin",3693,258,8,1652,51,55,69,262.0
"Waupaca County, Wisconsin",7095,556,63,3520,65,55,135,154.0
"Barron County, Wisconsin",5476,683,63,4219,161,55,5,527.0
"Sawyer County, Wisconsin",1409,173,9,1728,0,55,113,630.0
"Green Lake County, Wisconsin",2475,238,63,1348,31,55,47,211.0
"Price County, Wisconsin",1331,130,10,1082,40,55,99,703.0
"Marquette County, Wisconsin",1830,102,12,1118,64,55,77,81.0
"Marinette County, Wisconsin",4731,302,95,3357,89,55,75,150.0
"Milwaukee County, Wisconsin",120214,8717,1825,118899,975,55,79,207.0
"Shelby County, Missouri",787,68,5,519,6,29,205,6655.0
"Webster County, Missouri",4455,907,38,4603,190,29,225,129.0
"Atchison County, Missouri",446,287,7,330,23,29,5,1334.0
"Bates County, Missouri",1952,489,0,1454,56,29,13,55.0
"Benton County, Missouri",1216,301,90,1545,60,29,15,260.0
"Carter County, Missouri",834,7,4,582,20,29,35,435.0
"Dade County, Missouri",533,107,10,883,32,29,57,81.0
"Racine County, Wisconsin",29216,2077,402,18377,396,55,101,154.0
"Winnebago County, Wisconsin",26737,1724,127,10257,357,55,139,1226.0
"Forest County, Wisconsin",911,60,30,945,10,55,41,1473.0
"Green County, Wisconsin",5783,620,11,2642,110,55,45,212.0
"Rusk County, Wisconsin",1324,128,8,1420,51,55,107,168.0
"Shawano County, Wisconsin",5766,687,82,2758,71,55,115,244.0
"Langlade County, Wisconsin",1877,196,15,1732,30,55,67,632.0
"Outagamie County, Wisconsin",34170,2488,190,11242,214,55,87,249.0
"Vernon County, Wisconsin",4237,319,40,2373,80,55,123,1469.0
"Columbia County, Wisconsin",8921,720,32,3305,286,55,21,1845.0
"Kewaunee County, Wisconsin",3553,193,41,971,26,55,61,574.0
"Brown County, Wisconsin",45316,3198,395,18770,483,55,9,57.0
"Eau Claire County, Wisconsin",14333,1535,65,7347,308,55,35,2487.0
"Oneida County, Wisconsin",4035,480,34,1865,91,55,85,1201.0
"Polk County, Wisconsin",5785,593,48,3338,138,55,95,292.0
"Washburn County, Wisconsin",1641,184,111,1291,47,55,129,461.0
"Waukesha County, Wisconsin",75477,5566,272,12895,924,55,133,95.0
"Walworth County, Wisconsin",15221,2001,145,6457,229,55,127,1359.0
"Crawford County, Wisconsin",2117,182,20,1241,50,55,23,948.0
"Juneau County, Wisconsin",2998,325,30,2423,159,55,57,210.0
"Sauk County, Wisconsin",9437,1003,110,5002,93,55,111,137.0
"Washington County, Wisconsin",24480,2195,156,5778,553,55,131,742.0
"Chippewa County, Wisconsin",8651,893,57,5473,234,55,17,931.0
"Dane County, Wisconsin",87615,8865,315,24983,1357,55,25,714.0
"Douglas County, Wisconsin",5764,544,43,3085,131,55,31,2157.0
"Jackson County, Wisconsin",2495,224,21,1914,48,55,53,373.0
"Iowa County, Wisconsin",3968,339,172,1281,11,55,49,454.0
"Ozaukee County, Wisconsin",16380,1626,4,2800,217,55,89,159.0
"Portage County, Wisconsin",10942,927,74,3862,81,55,97,423.0
"Rock County, Wisconsin",23978,1948,234,15666,242,55,105,386.0
"Taylor County, Wisconsin",2873,397,14,1795,13,55,119,1205.0
"Adams County, Wisconsin",1459,75,32,1614,28,55,1,445.0
"Bayfield County, Wisconsin",1274,185,13,1374,0,55,7,135.0
"Monroe County, Wisconsin",6927,684,98,3639,677,55,81,106.0
"Wood County, Wisconsin",9639,836,102,6693,317,55,141,1248.0
"Ashland County, Wisconsin",1684,123,32,2177,32,55,3,500.0
"Florence County, Wisconsin",485,39,2,214,0,55,37,55.0
"Jefferson County, Wisconsin",13435,1438,44,5567,288,55,55,14.0
"Campbell County, Wyoming",9106,1112,36,2623,504,56,5,399.0
"Lincoln County, Wyoming",3652,513,0,1096,34,56,23,969.0
"Natrona County, Wyoming",12329,1647,44,5151,413,56,25,552.0
"Converse County, Wyoming",2521,311,0,784,29,56,9,1766.0
"Niobrara County, Wyoming",204,85,0,226,0,56,27,217.0
"Sweetwater County, Wyoming",8337,948,128,2034,77,56,37,62.0
"Warren County, Tennessee",3238,932,80,5447,135,47,177,1119.0
"Washington County, Tennessee",14490,2100,162,10041,450,47,179,905.0
"Weakley County, Tennessee",3389,525,76,3392,57,47,183,1103.0
"Benton County, Tennessee",1462,187,12,1733,60,47,5,558.0
"Bledsoe County, Tennessee",1054,43,25,1792,0,47,7,69.0
"Campbell County, Tennessee",3488,408,91,4897,73,47,13,187.0
"Cannon County, Tennessee",1513,365,22,1168,53,47,15,435.0
"Houston County, Tennessee",904,155,14,911,46,47,83,225.0
"Maury County, Tennessee",12367,1696,60,7738,395,47,119,68.0
"Polk County, Texas",3406,662,86,5519,116,48,373,1208.0
"Refugio County, Texas",767,162,5,765,9,48,391,945.0
"Van Zandt County, Texas",5030,1137,106,5808,419,48,467,197.0
"Caldwell County, Texas",3359,662,152,4781,94,48,55,1782.0
"Wilbarger County, Texas",1301,126,0,1658,70,48,487,1700.0
"Martin County, Texas",1046,97,0,694,0,48,317,232.0
"Linn County, Missouri",1499,366,13,961,8,29,115,108.0
"Howell County, Missouri",3513,577,98,5391,57,29,91,287.0
"Johnson County, Missouri",6071,634,102,3326,2785,29,101,759.0
"Laclede County, Missouri",4480,1173,132,3144,257,29,105,700.0
"Maries County, Missouri",793,224,0,590,93,29,125,439.0
"Phelps County, Missouri",5358,937,47,3724,621,29,161,297.0
"Platte County, Missouri",17569,1944,9,4347,1395,29,165,403.0
"St. Francois County, Missouri",8019,1258,123,6036,172,29,187,1105.0
"St. Louis city, Missouri",24802,3642,669,33491,618,29,510,326.0
"Andrew County, Missouri",2213,1077,7,1025,35,29,3,3175.0
"Butler County, Missouri",4151,637,36,5672,64,29,23,51.0
"Carroll County, Missouri",858,189,39,786,0,29,33,411.0
"Daviess County, Missouri",742,158,0,820,88,29,61,253.0
"Holt County, Missouri",321,288,6,337,31,29,87,529.0
"Marion County, Missouri",4082,411,21,2925,156,29,127,63.0
"Osage County, Missouri",2456,252,8,586,12,29,151,128.0
"Ripley County, Missouri",1004,101,6,1951,22,29,181,37.0
"Warren County, Missouri",4362,561,241,3682,21,29,219,168.0
"Washington County, Missouri",2523,471,32,2981,60,29,221,289.0
"Christian County, Missouri",13596,1752,148,7282,484,29,43,192.0
"DeKalb County, Missouri",1065,408,3,590,56,29,63,958.0
"Harrison County, Missouri",907,150,4,819,45,29,81,102.0
"Lafayette County, Missouri",3755,970,102,2800,124,29,107,319.0
"Adair County, Missouri",3297,476,28,1768,34,29,1,329.0
"Scotland County, Missouri",456,38,0,424,0,29,199,288.0
"Sullivan County, Missouri",835,129,18,502,36,29,211,695.0
"Clark County, Missouri",666,34,0,643,19,29,45,81.0
"Jasper County, Missouri",15885,2050,155,12616,401,29,97,245.0
"Lewis County, Missouri",1370,260,0,693,15,29,111,2042.0
"McDonald County, Missouri",1956,192,35,3499,78,29,119,245.0
"Perry County, Missouri",3201,282,0,1243,188,29,157,710.0
"Polk County, Missouri",3150,557,0,3552,71,29,167,201.0
"Ray County, Missouri",3803,276,20,1241,96,29,177,733.0
"Hill County, Montana",1659,139,2,2896,158,30,41,395.0
"Chouteau County, Montana",610,119,0,585,24,30,15,150.0
"Lincoln County, Montana",1226,234,55,2073,2,30,53,95.0
"Park County, Montana",1492,382,34,1113,23,30,67,256.0
"Treasure County, Montana",30,27,0,58,0,30,103,184.0
"Blaine County, Montana",432,125,20,1453,13,30,5,0.0
"Sweet Grass County, Montana",414,64,0,187,53,30,97,157.0
"Teton County, Montana",505,161,2,744,50,30,99,0.0
"Prairie County, Montana",170,17,0,115,10,30,79,193.0
"Glacier County, Montana",746,149,17,2322,21,30,35,0.0
"Fallon County, Montana",466,113,0,143,0,30,25,1361.0
"Golden Valley County, Montana",41,3,0,75,0,30,37,144.0
"Silver Bow County, Montana",4109,415,35,3250,88,30,93,7.0
"Stillwater County, Montana",1447,87,0,715,123,30,95,97.0
"Jefferson County, Montana",1384,342,0,838,105,30,43,38.0
"Granite County, Montana",536,40,0,167,4,30,39,128.0
"Wheatland County, Montana",168,85,0,293,0,30,107,31.0
"Madison County, Montana",501,326,0,606,16,30,57,54.0
"Sheridan County, Montana",426,118,15,186,2,30,91,61.0
"Carter County, Montana",92,45,1,100,0,30,11,44.0
"Big Horn County, Montana",947,100,125,2367,17,30,3,72.0
"Lake County, Montana",1852,450,0,4777,170,30,47,1415.0
"Lewis and Clark County, Montana",8518,1705,23,5254,357,30,49,763.0
"Pondera County, Montana",479,143,10,874,53,30,73,515.0
"Yellowstone County, Montana",21747,2964,84,14186,793,30,111,114.0
"Missoula County, Montana",13141,2545,109,8918,869,30,63,1792.0
"Yoakum County, Texas",1110,253,0,833,0,48,501,654.0
"Hale County, Texas",4284,570,28,4132,47,48,189,845.0
"Shelby County, Texas",2306,408,179,3364,20,48,419,1107.0
"Red River County, Texas",1080,52,0,1320,11,48,387,1063.0
"Runnels County, Texas",1151,294,7,1186,14,48,399,173.0
"Sutton County, Texas",443,93,20,449,0,48,435,144.0
"Tom Green County, Texas",14574,2434,35,9652,2026,48,451,83.0
"Victoria County, Texas",11812,1676,40,8940,214,48,469,2679.0
"Wharton County, Texas",4257,1055,88,4555,126,48,481,2849.0
"Wichita County, Texas",12897,1889,385,12403,2738,48,485,1857.0
"Borden County, Texas",131,37,0,11,0,48,33,2650.0
"Marion County, Texas",770,95,11,1029,0,48,315,8.0
"Maverick County, Texas",4988,793,0,9887,0,48,323,140.0
"Grayson County, Texas",15298,2022,165,11768,586,48,181,4419.0
"Live Oak County, Texas",1380,93,0,921,13,48,297,4307.0
"Palo Pinto County, Texas",1938,570,217,3361,60,48,363,339.0
"Karnes County, Texas",1462,174,5,1392,4,48,255,1373.0
"DeWitt County, Texas",2118,539,0,1967,152,48,123,495.0
"Callahan County, Texas",1515,407,0,960,148,48,59,324.0
"Cass County, Texas",2737,439,0,3465,67,48,67,467.0
"Gregg County, Texas",14489,1595,105,14451,598,48,183,505.0
"Madison County, Texas",1565,231,0,1071,0,48,313,3880.0
"Lubbock County, Texas",39036,4931,165,31072,1081,48,303,446.0
"Kaufman County, Texas",21024,2506,225,10857,524,48,257,6802.0
"Kendall County, Texas",6787,1240,0,2556,494,48,259,2835.0
"Floyd County, Texas",491,88,15,803,41,48,153,939.0
"Bailey County, Texas",542,353,0,1074,0,48,17,243.0
"Chambers County, Texas",7095,1061,0,3376,343,48,71,240.0
"Bell County, Texas",41274,5202,482,33884,25650,48,27,668.0
"Cameron County, Texas",31217,5208,1595,80951,861,48,61,5779.0
"Deaf Smith County, Texas",2406,595,30,2762,60,48,117,21774.0
"El Paso County, Texas",74184,14444,1330,118652,23544,48,141,698.0
"La Salle County, Texas",687,116,0,594,66,48,283,23423.0
"Terrell County, Texas",118,54,0,29,0,48,443,164.0
"Tyler County, Texas",2181,429,0,1660,98,48,457,0.0
"Wheeler County, Texas",580,109,0,607,16,48,483,296.0
"Archer County, Texas",1119,114,0,611,44,48,9,109.0
"Brewster County, Texas",1179,142,0,485,26,48,43,142.0
"Hidalgo County, Texas",54091,20896,2090,180455,1459,48,215,125.0
"Smith County, Texas",24921,6955,100,23003,1055,48,423,44220.0
"Crockett County, Texas",360,121,0,301,0,48,105,6187.0
"Haskell County, Texas",351,81,0,701,2,48,207,64.0
"Howard County, Texas",4099,896,0,3056,49,48,227,95.0
"Mills County, Texas",382,31,0,295,190,48,333,1064.0
"Montague County, Texas",1964,285,0,1836,41,48,337,105.0
"Panola County, Texas",2363,290,27,2439,74,48,365,600.0
"Sabine County, Texas",777,88,0,1012,39,48,403,909.0
"Sherman County, Texas",286,61,0,299,21,48,421,141.0
"Swisher County, Texas",692,108,0,876,5,48,437,94.0
"Hunt County, Texas",10870,1104,67,9855,300,48,231,290.0
"Camp County, Texas",1496,107,0,1665,14,48,63,2756.0
"Hansford County, Texas",529,302,0,462,6,48,195,376.0
"Guadalupe County, Texas",22383,2483,151,11574,6197,48,187,408.0
"Clay County, Texas",1183,133,7,731,81,48,77,2954.0
"Hartley County, Texas",521,75,0,497,0,48,205,224.0
"Reagan County, Texas",759,108,0,250,0,48,383,149.0
"Hill County, Texas",3890,470,30,3604,204,48,217,209.0
"Limestone County, Texas",1906,161,29,3164,6,48,293,877.0
"Nacogdoches County, Texas",7316,1302,0,7071,257,48,347,497.0
"Parmer County, Texas",1006,347,6,1271,14,48,369,2050.0
"Parker County, Texas",18820,3678,275,8508,1011,48,367,382.0
"Ravalli County, Montana",2902,1050,19,4011,437,30,81,3787.0
"Valley County, Montana",706,144,0,724,26,30,105,731.0
"Cascade County, Montana",8167,949,62,7733,3013,30,13,109.0
"Fergus County, Montana",1048,230,7,1236,20,30,27,694.0
"Garfield County, Montana",70,64,0,72,13,30,33,91.0
"Mineral County, Montana",225,49,0,517,18,30,61,37.0
"Petroleum County, Montana",42,32,0,42,0,30,69,41.0
"Powell County, Montana",503,93,7,539,3,30,77,1.0
"Sanders County, Montana",670,295,1,1096,13,30,89,49.0
"Wibaux County, Montana",124,23,0,94,0,30,109,232.0
"Gallatin County, Montana",14161,2949,74,5705,302,30,31,60.0
"Meagher County, Montana",53,155,0,128,0,30,59,1553.0
"Carbon County, Montana",1089,256,39,773,43,30,9,101.0
"Beaverhead County, Montana",644,243,0,768,117,30,1,61.0
"Flathead County, Montana",10641,2047,66,9393,553,30,29,93.0
"Musselshell County, Montana",350,79,0,542,99,30,65,1059.0
"Harlan County, Nebraska",575,161,0,162,0,31,83,26.0
"York County, Nebraska",1945,569,4,916,34,31,185,44.0
"Buffalo County, Nebraska",7662,1097,27,3180,280,31,19,273.0
"Colfax County, Nebraska",1760,358,0,1042,10,31,37,851.0
"Hitchcock County, Nebraska",284,104,0,338,6,31,87,331.0
"Platte County, Nebraska",6245,722,4,1933,82,31,141,43.0
"Polk County, Nebraska",741,164,0,330,5,31,143,754.0
"Box Butte County, Nebraska",1505,203,32,1141,65,31,13,164.0
"Brown County, Nebraska",243,70,0,156,34,31,17,94.0
"Sheridan County, Nebraska",375,239,16,511,20,31,161,117.0
"Lancaster County, Nebraska",49673,8018,458,19968,1795,31,109,135.0
"Nuckolls County, Nebraska",462,156,4,320,13,31,129,3648.0
"Banner County, Nebraska",97,43,0,32,8,31,7,81.0
"Frontier County, Nebraska",367,50,0,144,2,31,63,4.0
"Douglas County, Nebraska",88035,12229,813,45753,2479,31,55,37.0
"Richardson County, Nebraska",1281,157,35,371,36,31,147,7718.0
"Holt County, Nebraska",1582,189,20,737,20,31,89,49.0
"Furnas County, Nebraska",627,111,4,420,31,31,65,103.0
"Saline County, Nebraska",2418,336,11,980,7,31,151,47.0
"Thurston County, Nebraska",809,68,3,1302,3,31,173,463.0
"Washington County, Nebraska",3587,473,0,1123,159,31,177,613.0
"Cherry County, Nebraska",505,334,0,533,32,31,31,175.0
"Dodge County, Nebraska",4757,703,38,3652,203,31,53,122.0
"Garden County, Nebraska",159,93,0,68,17,31,69,392.0
"Morrill County, Nebraska",663,116,0,419,4,31,123,59.0
"Nemaha County, Nebraska",1094,107,0,442,27,31,127,37.0
"Thomas County, Nebraska",68,52,0,31,0,31,171,34.0
"Dakota County, Nebraska",3037,528,2,2217,66,31,43,3.0
"Antelope County, Nebraska",862,265,7,405,13,31,3,659.0
"Chase County, Nebraska",377,275,0,206,0,31,29,49.0
"Clay County, Nebraska",826,217,3,554,37,31,35,64.0
"Custer County, Nebraska",979,687,0,935,37,31,41,79.0
"Franklin County, Nebraska",236,121,4,225,13,31,61,137.0
"Hamilton County, Nebraska",1640,283,2,357,98,31,81,17.0
"Jefferson County, Nebraska",962,139,8,483,14,31,95,101.0
"Keith County, Nebraska",722,167,0,646,117,31,101,27.0
"Loup County, Nebraska",23,40,0,25,0,31,115,100.0
"Perkins County, Nebraska",487,180,4,130,0,31,135,5.0
"Saunders County, Nebraska",3861,492,43,1101,238,31,155,23.0
"Scotts Bluff County, Nebraska",4895,1052,89,3525,156,31,157,143.0
"Keya Paha County, Nebraska",113,55,0,38,0,31,103,509.0
"Kimball County, Nebraska",377,49,0,342,0,31,105,14.0
"Lincoln County, Nebraska",5636,797,27,2326,110,31,111,97.0
"Presidio County, Texas",327,238,0,1029,0,48,377,450.0
"Val Verde County, Texas",5009,1094,144,6902,1252,48,465,620.0
"Culberson County, Texas",347,67,0,237,0,48,109,1491.0
"Ector County, Texas",24976,3256,938,15723,345,48,135,76.0
"Garza County, Texas",266,92,47,549,3,48,169,8694.0
"Glasscock County, Texas",192,52,0,86,0,48,173,45.0
"Grimes County, Texas",2674,399,9,3162,102,48,185,31.0
"Collin County, Texas",193436,22225,500,39188,3571,48,85,730.0
"Angelina County, Texas",9016,1314,41,11130,82,48,5,19957.0
"Cottle County, Texas",144,16,3,400,2,48,101,3036.0
"Hays County, Texas",32135,4175,42,12795,1586,48,209,3.0
"Brazoria County, Texas",62322,7923,462,21400,572,48,39,4717.0
"Donley County, Texas",354,59,3,268,5,48,129,10375.0
"Atascosa County, Texas",6344,1172,69,5702,273,48,13,50.0
"Nolan County, Texas",1830,358,3,1645,8,48,353,1511.0
"Hudspeth County, Texas",107,0,0,734,34,48,229,626.0
"Ward County, Texas",1518,276,0,1149,0,48,475,343.0
"Harrison County, Texas",7692,1378,199,7355,261,48,203,512.0
"Menard County, Texas",46,3,0,144,0,48,327,1778.0
"Fayette County, Texas",2985,632,10,1342,83,48,149,101.0
"Williamson County, Texas",103005,12593,468,27769,5159,48,491,610.0
"Hutchinson County, Texas",2550,374,70,2112,88,48,233,9131.0
"Morris County, Texas",1364,71,13,1302,6,48,343,741.0
"Orange County, Texas",10943,1973,217,8231,136,48,361,342.0
"Winkler County, Texas",1258,245,3,626,6,48,495,2285.0
"Harris County, Texas",541603,75464,6106,562061,9452,48,201,481.0
"Burnet County, Texas",5268,972,23,3633,41,48,53,158267.0
"Gillespie County, Texas",1637,751,272,1540,10,48,171,815.0
"Dallas County, Texas",261416,36203,10003,333842,4303,48,113,1638.0
"McMullen County, Texas",131,7,0,46,0,48,311,99906.0
"Young County, Texas",1675,583,0,1507,203,48,503,50.0
"Johnson County, Texas",24536,2002,235,14395,721,48,251,826.0
"Hopkins County, Texas",4494,784,232,3201,94,48,223,5527.0
"Ochiltree County, Texas",1395,153,0,1324,58,48,357,1286.0
"Knox County, Texas",336,66,0,587,0,48,275,493.0
"McLennan County, Texas",31156,3687,140,26646,1129,48,309,114.0
"Concho County, Texas",226,12,0,327,0,48,95,6634.0
"Edwards County, Texas",39,0,0,232,0,48,137,4.0
"Eastland County, Texas",1499,658,24,1889,29,48,133,60.0
"Jeff Davis County, Texas",191,0,0,103,0,48,243,336.0
"Jim Hogg County, Texas",237,63,6,1236,6,48,247,70.0
"Montgomery County, Texas",93398,10777,549,43243,2953,48,339,254.0
"Dimmit County, Texas",961,5,0,2069,0,48,127,14869.0
"Webb County, Texas",25254,5175,360,54489,405,48,479,324.0
"Armstrong County, Texas",367,31,0,101,28,48,11,13425.0
"Castro County, Texas",629,244,39,1220,0,48,69,0.0
"Kleberg County, Texas",2943,426,222,4376,317,48,273,345.0
"Cooke County, Texas",4507,834,19,3821,49,48,97,446.0
"Crosby County, Texas",398,121,0,1023,0,48,107,1151.0
"Fisher County, Texas",464,114,10,276,43,48,151,207.0
"Duval County, Texas",924,177,14,1957,30,48,131,91.0
"Blanco County, Texas",1019,127,0,564,120,48,31,274.0
"Jasper County, Texas",4025,505,19,4398,20,48,241,399.0
"Jefferson County, Texas",25455,2614,392,29606,732,48,245,919.0
"Kinney County, Texas",71,0,0,325,173,48,271,7234.0
"Oldham County, Texas",228,20,1,53,1,48,359,25.0
"Lamb County, Texas",798,700,55,1759,87,48,279,7.0
"Lipscomb County, Texas",432,75,2,254,10,48,295,569.0
"McCulloch County, Texas",698,48,0,834,41,48,307,194.0
"Mason County, Texas",423,176,0,283,20,48,319,341.0
"Dickens County, Texas",232,42,11,140,6,48,125,178.0
"Pierce County, Nebraska",1276,193,0,395,36,31,139,44.0
"Sioux County, Nebraska",115,24,6,105,0,31,165,29.0
"Burt County, Nebraska",906,130,0,449,32,31,21,19.0
"Cass County, Nebraska",4710,496,1,1297,223,31,25,138.0
"Cuming County, Nebraska",1476,347,0,457,1,31,39,290.0
"Dixon County, Nebraska",1076,83,0,288,4,31,51,53.0
"Dundy County, Nebraska",157,36,0,217,0,31,57,81.0
"Grant County, Nebraska",78,41,0,55,0,31,75,85.0
"Greeley County, Nebraska",328,131,0,146,9,31,77,29.0
"Hall County, Nebraska",9693,1278,71,6464,172,31,79,25.0
"Hayes County, Nebraska",82,76,0,45,0,31,85,1112.0
"Otoe County, Nebraska",2500,288,3,1196,46,31,131,0.0
"Red Willow County, Nebraska",1463,255,24,872,22,31,145,190.0
"Cedar County, Nebraska",1448,290,4,471,32,31,27,117.0
"Dawes County, Nebraska",1120,515,3,435,25,31,45,106.0
"Johnson County, Nebraska",628,64,0,301,50,31,97,96.0
"Cheyenne County, Nebraska",1525,176,0,770,6,31,33,20.0
"Dawson County, Nebraska",3947,374,17,2198,152,31,47,37.0
"Garfield County, Nebraska",164,89,0,143,0,31,71,622.0
"McPherson County, Nebraska",11,26,0,25,6,31,117,33.0
"Nance County, Nebraska",472,75,0,190,65,31,125,0.0
"Stanton County, Nebraska",1124,131,24,369,31,31,167,40.0
"Valley County, Nebraska",526,115,0,342,0,31,175,39.0
"Churchill County, Nevada",2516,212,78,1969,954,32,1,81.0
"Douglas County, Nevada",4992,1097,31,2203,93,32,5,600.0
"Pershing County, Nevada",590,95,2,287,0,32,27,581.0
"Eureka County, Nevada",340,45,0,23,0,32,11,160.0
"Humboldt County, Nevada",2963,280,0,1115,88,32,13,20.0
"White Pine County, Nevada",1231,107,3,675,34,32,33,467.0
"Elko County, Nevada",10710,773,136,2782,300,32,7,169.0
"Nye County, Nevada",2948,329,94,3811,132,32,23,1378.0
"Storey County, Nevada",341,18,0,256,25,32,29,930.0
"Clark County, Nevada",277328,37675,2407,192365,15825,32,3,127.0
"Lyon County, Nevada",6743,812,2,4337,218,32,19,39464.0
"Cheshire County, New Hampshire",9443,919,118,4741,135,33,5,574.0
"Grafton County, New Hampshire",9885,1257,53,5651,156,33,9,469.0
"Rockingham County, New Hampshire",47756,4450,188,12315,888,33,15,594.0
"Sullivan County, New Hampshire",5205,307,127,2917,259,33,19,1436.0
"Hillsborough County, New Hampshire",60143,4855,239,26047,1165,33,11,349.0
"Coos County, New Hampshire",2172,290,38,2957,29,33,7,2368.0
"Carroll County, New Hampshire",3440,428,20,4156,90,33,3,224.0
"Mercer County, New Jersey",53652,4351,231,28025,124,34,21,473.0
"Cumberland County, New Jersey",15977,2443,491,20571,318,34,11,2332.0
"Somerset County, New Jersey",60204,5804,389,10722,152,34,35,1700.0
"Ocean County, New Jersey",76200,11039,1072,62618,1367,34,29,2740.0
"Atlantic County, New Jersey",30951,2952,944,25955,231,34,1,4105.0
"Middlesex County, New Jersey",127377,16350,1141,48243,466,34,23,2353.0
"Salem County, New Jersey",8273,949,493,5045,199,34,33,6366.0
"Cape May County, New Jersey",9808,1207,156,5841,534,34,9,395.0
"Camden County, New Jersey",69381,8643,698,45990,1079,34,7,610.0
"Union County, New Jersey",75725,10291,686,47761,648,34,39,3677.0
