NAME,Employee,Direct,Medicare,Medicaid,VA,state,county,noins
"New Haven County, Connecticut",333521,55260,17045,102707,2915,9,9,21987.0
"Hartford County, Connecticut",367304,51231,20128,96183,3368,9,3,37505.0
"Shelby County, Tennessee",341071,52435,23545,82602,10711,47,157,31492.0
"Henderson County, Tennessee",8294,2244,1117,3617,172,47,77,91535.0
"Jefferson County, Tennessee",17627,3493,2455,4688,651,47,89,2182.0
"Sequatchie County, Tennessee",4527,754,771,1765,251,47,153,4947.0
"Carroll County, Tennessee",9151,1513,1071,3059,661,47,17,1467.0
"Davidson County, Tennessee",282435,56046,12769,47302,3750,47,37,2310.0
"Perry County, Tennessee",1941,390,323,1144,69,47,135,69709.0
"Meigs County, Tennessee",4033,484,614,1066,141,47,121,967.0
"Haywood County, Tennessee",5056,1186,632,2056,180,47,75,1088.0
"Montgomery County, Tennessee",54719,11113,5200,15403,28470,47,125,1753.0
"Grundy County, Tennessee",3457,672,440,1506,71,47,61,12721.0
"Cocke County, Tennessee",9905,2000,1797,4360,385,47,29,1859.0
"DeKalb County, Tennessee",6608,1199,720,1991,122,47,41,3514.0
"Lewis County, Tennessee",3398,696,626,1403,61,47,101,1958.0
"Obion County, Tennessee",9301,1813,1417,3139,409,47,131,1135.0
"Tipton County, Tennessee",21723,3722,2000,4998,3060,47,167,2556.0
"Dyer County, Tennessee",11992,2151,1422,4312,240,47,45,5107.0
"Hamilton County, Tennessee",140279,26124,10240,22517,3649,47,65,3001.0
"Polk County, Tennessee",5577,1016,668,1396,166,47,139,28397.0
"White County, Tennessee",7932,1740,1025,2782,271,47,185,1570.0
"Sullivan County, Tennessee",51326,9968,6751,15550,1765,47,163,2444.0
"Schoharie County, New York",12015,1783,1166,3818,174,36,95,12338.0
"Fulton County, New York",18665,2552,2636,8332,325,36,35,1036.0
"Rensselaer County, New York",70813,7704,4587,15786,945,36,83,2160.0
"Franklin County, New York",17491,3546,1757,6157,298,36,33,5225.0
"Queens County, New York",793757,152204,37259,352953,4305,36,81,1763.0
"Washington County, New York",21762,3090,2405,7712,442,36,115,195880.0
"New York County, New York",716185,152126,27098,203093,2352,36,61,2627.0
"Cayuga County, New York",28712,4907,2104,9066,557,36,11,77291.0
"Rockland County, New York",112732,17516,5372,38949,370,36,87,2858.0
"Niagara County, New York",84687,10800,10246,27568,1555,36,63,15299.0
"Essex County, New York",13474,2302,1075,4229,337,36,31,6057.0
"Nassau County, New York",593944,94485,20186,91613,2254,36,59,1130.0
"Schuyler County, New York",6373,993,664,2475,179,36,97,51055.0
"Chenango County, New York",17101,2839,1818,6930,293,36,17,768.0
"Jefferson County, New York",29479,4760,2770,14143,9425,36,45,1526.0
"Suffolk County, New York",648047,101939,29783,116932,3426,36,103,4111.0
"Wyoming County, New York",15001,2332,1119,4471,213,36,121,60442.0
"Oswego County, New York",46236,5676,4240,16688,1165,36,75,1334.0
"Wayne County, New York",36516,5395,3026,10082,572,36,117,4617.0
"Broome County, New York",73583,12130,5864,25801,731,36,7,2897.0
"Hinsdale County, Colorado",229,146,21,53,12,8,53,6730.0
"Erie County, New York",373508,50745,24442,113943,4470,36,29,86.0
"Sullivan County, New York",25149,4455,2467,9626,343,36,105,25459.0
"Orange County, New York",149789,17735,9876,38764,4071,36,71,3649.0
"Haywood County, North Carolina",19008,5490,2565,4915,750,37,87,15465.0
"Forsyth County, North Carolina",136909,28478,9555,21259,2776,37,67,5326.0
"Lake County, Indiana",187939,24141,11500,44255,2258,18,89,35825.0
"Montgomery County, Indiana",15244,1728,881,2460,304,18,107,31421.0
"Adams County, Indiana",11244,2548,728,1767,194,18,1,2685.0
"Fayette County, Indiana",7525,1000,1232,2610,128,18,41,3228.0
"Clay County, Indiana",10795,1345,685,2117,183,18,21,1902.0
"Dubois County, Indiana",18884,2407,805,1276,162,18,37,858.0
"Franklin County, Indiana",9569,1598,505,1439,87,18,47,1748.0
"Hancock County, Indiana",33206,4386,1140,3480,881,18,59,836.0
"Howard County, Indiana",31070,3842,2623,6851,660,18,67,3640.0
"Ohio County, Indiana",2659,207,231,329,10,18,115,4861.0
"Parke County, Indiana",4928,1037,484,1434,65,18,121,270.0
"Randolph County, Indiana",8427,1578,854,2201,134,18,135,1277.0
"Benton County, Indiana",3001,527,278,678,72,18,7,1920.0
"Brown County, Indiana",5551,827,290,1016,135,18,13,642.0
"Putnam County, Indiana",14750,2370,894,2323,196,18,133,1095.0
"Washington County, Indiana",9720,1763,1406,2723,379,18,175,1739.0
"Daviess County, Indiana",9257,2151,884,2043,108,18,27,1704.0
"Henry County, Indiana",16628,1792,1628,4862,309,18,65,4538.0
"Knox County, Indiana",13946,2519,1051,3478,114,18,83,2782.0
"Madison County, Indiana",43280,7481,4822,12958,897,18,95,2239.0
"Pike County, Indiana",4942,555,433,976,64,18,125,8726.0
"Pulaski County, Indiana",4371,1047,410,969,39,18,131,443.0
"Steuben County, Indiana",13636,2370,729,2062,188,18,151,794.0
"Laramie County, Wyoming",37737,6177,1984,4319,5113,56,21,2058.0
"Teton County, Wyoming",8809,4414,206,332,206,56,39,6495.0
"San Jacinto County, Texas",6378,1662,1334,2201,185,48,407,2497.0
"Upshur County, Texas",12850,2783,1038,2141,425,48,459,4496.0
"Waller County, Texas",17783,3871,949,1791,374,48,473,5372.0
"Wilson County, Texas",16902,3618,1235,2198,2114,48,493,8324.0
"Hockley County, Texas",7221,1441,520,1217,65,48,219,5184.0
"Midland County, Texas",67133,10416,2029,4491,1109,48,329,3453.0
"Llano County, Texas",4499,1515,850,863,370,48,299,20386.0
"Fannin County, Texas",10526,1794,975,1259,184,48,147,3062.0
"Brazos County, Texas",98016,22846,2806,7190,3599,48,41,4186.0
"Gaines County, Texas",5350,656,270,701,119,48,165,22299.0
"Gray County, Texas",5764,1345,630,1127,168,48,179,4376.0
"Jack County, Texas",1984,602,181,391,33,48,237,3425.0
"Bosque County, Texas",5107,1179,458,728,104,48,35,1131.0
"Bexar County, Texas",665208,127297,48300,107335,69086,48,29,2544.0
"Baylor County, Texas",942,478,161,134,28,48,23,246618.0
"Denton County, Texas",384830,60991,8813,17232,6707,48,121,403.0
"Galveston County, Texas",125274,21962,7253,12845,4404,48,167,74935.0
"Roberts County, Texas",224,67,16,0,0,48,393,37658.0
"Uvalde County, Texas",7467,1687,569,1505,220,48,463,69.0
"Bowie County, Texas",30360,3418,2785,5289,989,48,37,3725.0
"Kent County, Texas",247,18,9,15,4,48,263,10486.0
"Somervell County, Texas",3343,320,372,492,16,48,425,29.0
"Hardin County, Texas",21119,5829,1639,3216,525,48,199,942.0
"Leon County, Texas",4002,1522,485,813,31,48,289,6469.0
"Newton County, Texas",3684,692,566,881,165,48,351,2358.0
"Reeves County, Texas",4782,560,311,462,114,48,389,2322.0
"Travis County, Texas",544614,107787,15246,46281,9564,48,453,2306.0
"Collingsworth County, Texas",672,204,61,246,5,48,87,133209.0
"Erath County, Texas",14321,4994,711,1291,450,48,143,538.0
"Motley County, Texas",141,103,42,55,0,48,345,5651.0
"Coleman County, Texas",2023,423,238,442,34,48,83,214.0
"Medina County, Texas",15441,3484,877,2303,1964,48,325,1482.0
"Henderson County, Texas",21285,5216,2563,5141,706,48,213,5418.0
"Lamar County, Texas",15150,2383,1587,3167,475,48,277,12074.0
"Kimble County, Texas",968,311,79,126,6,48,267,6759.0
"Washington County, Texas",11965,3001,584,1441,197,48,477,686.0
"Stephens County, Texas",2219,696,150,474,57,48,429,3170.0
"Andrews County, Texas",6726,987,147,623,35,48,3,1344.0
"Gonzales County, Texas",5786,1210,510,1020,99,48,177,2308.0
"Lynn County, Texas",1504,671,125,326,41,48,305,3233.0
"Zapata County, Texas",2656,468,166,951,0,48,505,785.0
"Hood County, Texas",18182,3451,1111,1942,541,48,221,3401.0
"King County, Texas",98,19,2,20,0,48,269,6868.0
"Cherokee County, Texas",13886,2771,1580,2805,444,48,73,7.0
"Delta County, Texas",1805,249,178,265,43,48,119,7523.0
"Jones County, Texas",3292,898,350,581,265,48,253,513.0
"Windham County, Connecticut",47335,6203,3421,15148,1047,9,15,1541.0
"New London County, Connecticut",101681,14271,5807,27618,8218,9,11,4203.0
"Middlesex County, Connecticut",73052,10111,2659,12648,1058,9,7,9255.0
"Tolland County, Connecticut",74094,9915,2842,10402,1171,9,13,4671.0
"Fairfield County, Connecticut",366675,65341,12213,80486,1827,9,1,3024.0
"Washington County, Florida",5926,1262,1005,2486,480,12,133,64092.0
"Duval County, Florida",327674,67840,21697,67545,34798,12,31,2517.0
"Bradford County, Florida",6402,1553,920,2632,419,12,7,91720.0
"Brevard County, Florida",193428,43965,17773,35715,17867,12,9,2340.0
"Clay County, Florida",72054,14139,5116,12642,16493,12,19,51603.0
"Lafayette County, Florida",1912,525,143,540,134,12,67,17041.0
"Lake County, Florida",104419,26055,8531,19557,3453,12,69,1028.0
"Nassau County, Florida",26904,6971,2026,4134,2948,12,89,31017.0
"Pinellas County, Florida",316764,87089,27496,58435,11034,12,103,7186.0
"Polk County, Florida",203427,46485,22178,55435,6990,12,105,91612.0
"St. Lucie County, Florida",85631,27514,9618,21321,2813,12,111,72900.0
"Glades County, Florida",2050,644,439,1146,6,12,43,35598.0
"Hendry County, Florida",9450,2161,864,3794,188,12,51,2327.0
"Indian River County, Florida",37435,13649,4412,9159,816,12,61,8317.0
"Jackson County, Florida",12214,3028,1916,3355,451,12,63,16235.0
"St. Johns County, Florida",92821,21479,4162,9113,5485,12,109,3734.0
"Seminole County, Florida",183306,45473,8630,21399,4730,12,117,16437.0
"Bay County, Florida",52155,13156,6464,13945,12314,12,5,37573.0
"Flagler County, Florida",30741,7989,3087,5202,1120,12,35,19641.0
"Gulf County, Florida",3201,1337,652,1199,536,12,45,11519.0
"Liberty County, Florida",1868,642,490,656,131,12,77,1240.0
"Osceola County, Florida",109729,35659,10695,28386,4234,12,97,931.0
"Walton County, Florida",18527,7488,1498,4354,2277,12,131,40963.0
"Gadsden County, Florida",12042,2737,1653,4341,347,12,39,7577.0
"Jefferson County, Florida",3935,733,531,1092,170,12,65,5240.0
"Marion County, Florida",84477,25458,10948,28685,4250,12,83,867.0
"Hardee County, Florida",5515,1433,563,4303,202,12,49,35475.0
"Okeechobee County, Florida",9304,2467,917,4383,311,12,93,2685.0
"Orange County, Florida",505987,126215,26207,87830,13858,12,95,5239.0
"Gilchrist County, Florida",4270,1248,594,1298,163,12,41,151977.0
"Suwannee County, Florida",10395,4048,1812,4651,649,12,121,2305.0
"Alachua County, Florida",107302,34006,4791,15091,3284,12,1,5194.0
"Calhoun County, Florida",3180,903,434,1366,83,12,13,19393.0
"Charlotte County, Florida",40655,15256,6301,9959,1295,12,15,1604.0
"Dixie County, Florida",2772,974,773,2041,200,12,29,16173.0
"Martin County, Florida",43726,16636,3055,6204,1009,12,85,2225.0
"Sarasota County, Florida",102476,42786,9831,16963,3413,12,115,14042.0
"Manatee County, Florida",110650,32844,8029,20099,4053,12,81,39252.0
"Citrus County, Florida",29396,11906,6131,12288,2104,12,17,39808.0
"Baker County, Florida",9671,1078,917,1928,543,12,3,12701.0
"Santa Rosa County, Florida",52881,12149,4392,9100,17416,12,113,1915.0
"Leon County, Florida",123725,31173,5403,16724,4785,12,73,13703.0
"Broward County, Florida",631539,226463,33345,96828,10064,12,11,20153.0
"Monroe County, Florida",20684,9256,1268,2804,2163,12,87,226670.0
"Hernando County, Florida",46679,13272,7743,16046,2372,12,53,11893.0
"Hillsborough County, Florida",505810,112119,32017,97352,29795,12,57,19456.0
"Taylor County, Florida",4780,1327,689,1766,174,12,123,153641.0
"Wakulla County, Florida",11221,1965,678,1369,322,12,129,1506.0
"McDuffie County, Georgia",6349,850,595,2204,551,13,189,2421.0
"Morgan County, Georgia",6595,1255,428,931,22,13,211,2174.0
"Heard County, Georgia",3855,646,434,1019,145,13,149,1842.0
"Dougherty County, Georgia",24343,5172,2722,8823,1098,13,95,1330.0
"Fannin County, Georgia",6245,2278,1429,1506,563,13,111,13145.0
"Houston County, Georgia",54868,6706,3500,8464,13000,13,153,2972.0
"Laurens County, Georgia",15361,2674,2193,3538,632,13,175,14382.0
"Spalding County, Georgia",18810,3708,2754,6165,547,13,255,4785.0
"Telfair County, Georgia",4239,649,817,948,132,13,271,8009.0
"Warren County, Indiana",3246,498,187,597,144,18,171,1223.0
"Vermillion County, Indiana",5504,1019,422,1641,143,18,165,331.0
"Wells County, Indiana",10956,1605,581,1679,419,18,179,816.0
"Allen County, Indiana",144915,18867,8552,29392,3053,18,3,1358.0
"Decatur County, Indiana",10998,1529,763,1701,67,18,31,25009.0
"Delaware County, Indiana",44871,8616,4300,10782,1002,18,35,1246.0
"Floyd County, Indiana",33050,4507,2420,5738,629,18,43,7997.0
"Jefferson County, Indiana",12524,1397,1039,2532,229,18,77,3091.0
"Jennings County, Indiana",11286,1293,1164,2028,39,18,79,1948.0
"Johnson County, Indiana",66996,9205,3060,7062,1902,18,81,1936.0
"Miami County, Indiana",12435,2026,1132,2742,280,18,103,7822.0
"Morgan County, Indiana",28323,3296,2009,5167,815,18,109,2457.0
"Gibson County, Indiana",14132,1783,1091,1628,137,18,51,3895.0
"Newton County, Indiana",5202,917,423,1276,112,18,111,1677.0
"Orange County, Indiana",6137,1598,762,1999,145,18,117,749.0
"St. Joseph County, Indiana",104849,16322,6697,21052,1324,18,141,1232.0
"Kosciusko County, Indiana",31556,4666,1583,4197,357,18,85,18134.0
"Marshall County, Indiana",16377,2427,1294,3138,202,18,99,5849.0
"Switzerland County, Indiana",3828,404,505,996,38,18,155,4006.0
"Vanderburgh County, Indiana",71181,11071,5543,15776,848,18,163,833.0
"Blackford County, Indiana",4233,674,536,1111,70,18,9,12405.0
"Scott County, Indiana",8658,1054,1162,2268,232,18,143,573.0
"Monroe County, Indiana",66382,15315,2627,10603,1336,18,105,1753.0
"Elkhart County, Indiana",71412,10724,4731,14074,565,18,39,8425.0
"Crawford County, Indiana",3358,590,592,1215,127,18,25,20346.0
"Cass County, Indiana",14156,1869,1037,2891,193,18,17,627.0
"Marion County, Indiana",356643,57513,25888,92097,6308,18,97,2776.0
"Wayne County, Indiana",22118,3386,2429,6124,516,18,177,82647.0
"Butler County, Iowa",5380,1260,263,992,35,19,23,6018.0
"Fremont County, Iowa",2268,566,175,766,132,19,71,380.0
"Hamilton County, Iowa",5988,1071,302,1161,71,19,79,266.0
"Taylor County, Iowa",2011,664,159,399,46,19,173,381.0
"Union County, Iowa",4350,1025,452,1234,129,19,175,332.0
"Worth County, Iowa",2859,665,192,578,38,19,195,612.0
"Ringgold County, Iowa",1382,603,133,444,55,19,159,250.0
"Adair County, Iowa",2620,482,237,671,76,19,1,138.0
"Chickasaw County, Iowa",4664,1219,223,730,52,19,37,237.0
"Clarke County, Iowa",3411,527,278,935,95,19,39,377.0
"Dickinson County, Iowa",6037,1914,256,1142,120,19,59,543.0
"Johnson County, Iowa",70918,14789,1590,8200,849,19,103,586.0
"Keokuk County, Iowa",3354,1025,239,1080,55,19,107,7011.0
"Tama County, Iowa",6386,960,349,1328,50,19,171,240.0
"Wapello County, Iowa",12994,2252,1072,4150,169,19,179,888.0
"Franklin County, Iowa",3732,885,198,705,56,19,69,1782.0
"Carroll County, Iowa",7864,1909,391,1336,145,19,27,396.0
"Cedar County, Iowa",7931,1268,338,1044,175,19,31,381.0
"Floyd County, Iowa",5332,1222,396,1546,118,19,67,348.0
"Greene County, Iowa",3390,721,164,688,74,19,73,885.0
"Louisa County, Iowa",4562,685,199,1061,37,19,115,204.0
"Lyon County, Iowa",4194,1368,138,388,75,19,119,432.0
"Union County, Georgia",5556,1954,872,1018,239,13,291,406.0
"Bladen County, North Carolina",8806,2539,1755,3657,284,37,17,2509.0
"Carteret County, North Carolina",19855,6909,1907,3722,3009,37,31,3878.0
"Bertie County, North Carolina",5461,1248,894,2050,160,37,15,6286.0
"Martin County, North Carolina",6820,1709,942,1968,178,37,117,1923.0
"Perquimans County, North Carolina",4000,906,470,1114,426,37,143,2113.0
"Rockingham County, North Carolina",30191,6986,3818,7420,794,37,157,1111.0
"Camden County, North Carolina",3759,728,342,438,692,37,29,8210.0
"Gaston County, North Carolina",81157,13731,7305,16299,2165,37,71,705.0
"Moore County, North Carolina",25773,7616,2445,5230,5607,37,125,19640.0
"Stanly County, North Carolina",21683,4111,1793,3793,487,37,167,6931.0
"Yancey County, North Carolina",4480,1630,703,1381,163,37,199,5722.0
"Chatham County, North Carolina",24629,5042,1402,2867,507,37,37,2097.0
"Johnston County, North Carolina",74642,10867,5751,11087,2652,37,101,7065.0
"Person County, North Carolina",14519,2973,1744,2862,328,37,145,20235.0
"Ashe County, North Carolina",7854,2792,1026,1799,161,37,9,2983.0
"Lenoir County, North Carolina",16164,3248,2516,5550,872,37,107,3080.0
"Onslow County, North Carolina",35278,10787,3832,11378,32033,37,133,6468.0
"Rutherford County, North Carolina",19634,5436,2702,6265,476,37,161,12302.0
"Yadkin County, North Carolina",13146,2695,1515,2549,114,37,197,6841.0
"Burke County, North Carolina",29853,5852,3951,7057,704,37,23,3488.0
"Traill County, North Dakota",3051,779,147,341,123,38,97,9939.0
"Dickey County, North Dakota",1782,705,25,160,45,38,21,306.0
"Ward County, North Dakota",25810,5205,957,2523,4599,38,101,146.0
"Pembina County, North Dakota",2420,719,188,308,114,38,67,3513.0
"Hettinger County, North Dakota",736,277,27,141,20,38,41,386.0
"Cass County, North Dakota",83877,14869,2491,8989,2064,38,17,139.0
"Emmons County, North Dakota",863,554,57,156,23,38,29,8318.0
"Richland County, North Dakota",6658,1773,269,1003,135,38,77,116.0
"Adams County, North Dakota",724,312,20,27,28,38,1,452.0
"Eddy County, North Dakota",788,214,29,226,36,38,27,172.0
"Mercer County, North Dakota",3440,790,94,180,123,38,57,86.0
"Ransom County, North Dakota",2350,355,136,272,31,38,73,641.0
"Sioux County, North Dakota",703,244,75,534,30,38,85,100.0
"Golden Valley County, North Dakota",622,214,44,126,0,38,33,880.0
"Towner County, North Dakota",601,323,34,112,13,38,95,134.0
"Divide County, North Dakota",616,335,20,73,4,38,23,186.0
"Sargent County, North Dakota",1599,458,90,86,15,38,81,221.0
"Meigs County, Ohio",7095,648,948,4126,256,39,105,129.0
"Champaign County, Ohio",16170,1717,1038,3039,344,39,21,1366.0
"Greene County, Ohio",65759,10008,3071,13400,8183,39,57,1576.0
"Lawrence County, Ohio",19917,1784,3347,9410,561,39,87,5760.0
"Morgan County, Ohio",4641,639,729,2355,53,39,115,2858.0
"Wyandot County, Ohio",9357,1229,628,1528,50,39,175,804.0
"Erie County, Ohio",28735,4026,1977,7497,724,39,43,854.0
"Logan County, Ohio",18186,2253,1285,4225,282,39,91,2855.0
"Summit County, Ohio",213833,32051,14482,55175,2966,39,153,2121.0
"Lemhi County, Idaho",1823,865,252,476,74,16,59,26172.0
"Payette County, Idaho",6653,2381,547,1647,141,16,75,766.0
"Benewah County, Idaho",2613,629,273,859,138,16,9,2448.0
"Bonner County, Idaho",11814,4998,1624,2842,638,16,17,838.0
"Clark County, Idaho",152,60,4,38,0,16,33,3737.0
"Custer County, Idaho",1017,410,142,334,35,16,37,251.0
"Elmore County, Idaho",5644,1292,584,1336,4150,16,39,375.0
"Fremont County, Idaho",3669,1383,267,666,132,16,43,2808.0
"Madison County, Idaho",14586,6836,374,2107,303,16,65,1306.0
"Shoshone County, Idaho",3383,727,615,1011,145,16,79,1980.0
"Idaho County, Idaho",4295,1096,660,1034,137,16,49,1719.0
"Teton County, Idaho",3762,2633,149,352,56,16,81,1478.0
"Power County, Idaho",2161,758,75,240,14,16,77,619.0
